Novak Djokovic;ATP Masters 1000 Miami;Quarter-Finals;David Ferrer;5;W;62 761
Novak Djokovic;ATP Masters 1000 Miami;Round of 16;Richard Gasquet;17;W;75 63
Novak Djokovic;ATP Masters 1000 Miami;Round of 32;Viktor Troicki;27;W;63 64
Novak Djokovic;ATP Masters 1000 Miami;Round of 64;Marcos Baghdatis;42;W;64 64
Novak Djokovic;ATP Masters 1000 Miami;Round of 128;Bye;;;
Novak Djokovic;ATP Masters 1000 Indian Wells;Semi-Finals;John Isner;11;L;677 63 675
Novak Djokovic;ATP Masters 1000 Indian Wells;Quarter-Finals;Nicolas Almagro;12;W;63 64
Novak Djokovic;ATP Masters 1000 Indian Wells;Round of 16;Pablo Andujar;45;W;60 675 62
Novak Djokovic;ATP Masters 1000 Indian Wells;Round of 32;Kevin Anderson;30;W;62 63
Novak Djokovic;ATP Masters 1000 Indian Wells;Round of 64;Andrey Golubev;145;W;63 62
Novak Djokovic;ATP Masters 1000 Indian Wells;Round of 128;Bye;;;
Novak Djokovic;Dubai;Semi-Finals;Andy Murray;4;L;26 57
Novak Djokovic;Dubai;Quarter-Finals;Janko Tipsarevic;9;W;61 766
Novak Djokovic;Dubai;Round of 16;Sergiy Stakhovsky;74;W;765 63
Novak Djokovic;Dubai;Round of 32;Cedrik-Marcel Stebe;72;W;64 62
Novak Djokovic;Australian Open;Finals;Rafael Nadal;2;W;57 64 62 675 75
Novak Djokovic;Australian Open;Semi-Finals;Andy Murray;4;W;63 36 674 61 75
Novak Djokovic;Australian Open;Quarter-Finals;David Ferrer;5;W;64 764 61
Novak Djokovic;Australian Open;Round of 16;Lleyton Hewitt;181;W;61 63 46 63
Novak Djokovic;Australian Open;Round of 32;Nicolas Mahut;81;W;60 61 61
Novak Djokovic;Australian Open;Round of 64;Santiago Giraldo;56;W;63 62 61
Novak Djokovic;Australian Open;Round of 128;Paolo Lorenzi;109;W;62 60 60
Novak Djokovic;ATP Finals;Round Robin;Janko Tipsarevic;9;L;63 36 36
Novak Djokovic;ATP Finals;Round Robin;David Ferrer;5;L;36 16
Novak Djokovic;ATP Finals;Round Robin;Tomas Berdych;7;W;36 63 763
Novak Djokovic;ATP Masters 1000 Paris;Quarter-Finals;Jo-Wilfried Tsonga;8;L;(W/O)
Novak Djokovic;ATP Masters 1000 Paris;Round of 16;Viktor Troicki;19;W;46 63 61
Novak Djokovic;ATP Masters 1000 Paris;Round of 32;Ivan Dodig;39;W;64 63
Novak Djokovic;ATP Masters 1000 Paris;Round of 64;Bye;;;
Novak Djokovic;Basel;Semi-Finals;Kei Nishikori;32;L;62 674 06
Novak Djokovic;Basel;Quarter-Finals;Marcos Baghdatis;59;W;26 62 63
Novak Djokovic;Basel;Round of 16;Lukasz Kubot;64;W;61 62
Novak Djokovic;Basel;Round of 32;Xavier Malisse;47;W;62 46 75
Novak Djokovic;SRB vs. ARG WG SF;Round Robin;Juan Martin del Potro;17;L;67 03 (RET)
Novak Djokovic;US Open;Finals;Rafael Nadal;2;W;62 64 673 61
Novak Djokovic;US Open;Semi-Finals;Roger Federer;3;W;677 46 63 62 75
Novak Djokovic;US Open;Quarter-Finals;Janko Tipsarevic;20;W;762 673 60 30 (RET)
Novak Djokovic;US Open;Round of 16;Alexandr Dolgopolov;23;W;7614 64 62
Novak Djokovic;US Open;Round of 32;Nikolay Davydenko;39;W;63 64 62
Novak Djokovic;US Open;Round of 64;Carlos Berlocq;74;W;60 60 62
Novak Djokovic;US Open;Round of 128;Conor Niland;197;W;60 51 (RET)
Novak Djokovic;ATP Masters 1000 Cincinnati;Finals;Andy Murray;4;L;46 03 (RET)
Novak Djokovic;ATP Masters 1000 Cincinnati;Semi-Finals;Tomas Berdych;9;W;75 (RET)
Novak Djokovic;ATP Masters 1000 Cincinnati;Quarter-Finals;Gael Monfils;8;W;36 64 63
Novak Djokovic;ATP Masters 1000 Cincinnati;Round of 16;Radek Stepanek;29;W;63 63
Novak Djokovic;ATP Masters 1000 Cincinnati;Round of 32;Ryan Harrison;78;W;62 63
Novak Djokovic;ATP Masters 1000 Cincinnati;Round of 64;Bye;;;
Novak Djokovic;ATP Masters 1000 Canada;Finals;Mardy Fish;8;W;62 36 64
Novak Djokovic;ATP Masters 1000 Canada;Semi-Finals;Jo-Wilfried Tsonga;16;W;64 30 (RET)
Novak Djokovic;ATP Masters 1000 Canada;Quarter-Finals;Gael Monfils;7;W;62 61
Novak Djokovic;ATP Masters 1000 Canada;Round of 16;Marin Cilic;29;W;75 62
Novak Djokovic;ATP Masters 1000 Canada;Round of 32;Nikolay Davydenko;30;W;75 61
Novak Djokovic;ATP Masters 1000 Canada;Round of 64;Bye;;;
Novak Djokovic;Wimbledon;Finals;Rafael Nadal;1;W;64 61 16 63
Novak Djokovic;Wimbledon;Semi-Finals;Jo-Wilfried Tsonga;19;W;764 62 679 63
Novak Djokovic;Wimbledon;Quarter-Finals;Bernard Tomic;158;W;62 36 63 75
Novak Djokovic;Wimbledon;Round of 16;Michael Llodra;35;W;63 63 63
Novak Djokovic;Wimbledon;Round of 32;Marcos Baghdatis;30;W;64 46 63 64
Novak Djokovic;Wimbledon;Round of 64;Kevin Anderson;36;W;63 64 62
Novak Djokovic;Wimbledon;Round of 128;Jeremy Chardy;54;W;64 61 61
Novak Djokovic;Roland Garros;Semi-Finals;Roger Federer;3;L;675 36 63 675
Novak Djokovic;Roland Garros;Quarter-Finals;Fabio Fognini;49;W;(W/O)
Novak Djokovic;Roland Garros;Round of 16;Richard Gasquet;16;W;64 64 62
Novak Djokovic;Roland Garros;Round of 32;Juan Martin del Potro;26;W;63 36 63 62
Novak Djokovic;Roland Garros;Round of 64;Victor Hanescu;60;W;64 61 23 (RET)
Novak Djokovic;Roland Garros;Round of 128;Thiemo de Bakker;71;W;62 61 63
Novak Djokovic;ATP Masters 1000 Rome;Finals;Rafael Nadal;1;W;64 64
Novak Djokovic;ATP Masters 1000 Rome;Semi-Finals;Andy Murray;4;W;61 36 762
Novak Djokovic;ATP Masters 1000 Rome;Quarter-Finals;Robin Soderling;5;W;63 60
Novak Djokovic;ATP Masters 1000 Rome;Round of 16;Stan Wawrinka;14;W;64 61
Novak Djokovic;ATP Masters 1000 Rome;Round of 32;Lukasz Kubot;141;W;60 63
Novak Djokovic;ATP Masters 1000 Rome;Round of 64;Bye;;;
Novak Djokovic;ATP Masters 1000 Madrid;Finals;Rafael Nadal;1;W;75 64
Novak Djokovic;ATP Masters 1000 Madrid;Semi-Finals;Thomaz Bellucci;36;W;46 64 61
Novak Djokovic;ATP Masters 1000 Madrid;Quarter-Finals;David Ferrer;6;W;64 46 63
Novak Djokovic;ATP Masters 1000 Madrid;Round of 16;Guillermo Garcia-Lopez;29;W;61 62
Novak Djokovic;ATP Masters 1000 Madrid;Round of 32;Kevin Anderson;35;W;63 64
Novak Djokovic;ATP Masters 1000 Madrid;Round of 64;Bye;;;
Novak Djokovic;Belgrade;Finals;Feliciano Lopez;37;W;764 62
Novak Djokovic;Belgrade;Semi-Finals;Janko Tipsarevic;36;W;(W/O)
Novak Djokovic;Belgrade;Quarter-Finals;Blaz Kavcic;85;W;63 62
Novak Djokovic;Belgrade;Round of 16;Adrian Ungur;175;W;62 63
Novak Djokovic;Belgrade;Round of 32;Bye;;;
Novak Djokovic;ATP Masters 1000 Miami;Finals;Rafael Nadal;1;W;46 63 764
Novak Djokovic;ATP Masters 1000 Miami;Semi-Finals;Mardy Fish;15;W;63 61
Novak Djokovic;ATP Masters 1000 Miami;Quarter-Finals;Kevin Anderson;40;W;64 62
Novak Djokovic;ATP Masters 1000 Miami;Round of 16;Viktor Troicki;17;W;63 62
Novak Djokovic;ATP Masters 1000 Miami;Round of 32;James Blake;173;W;62 60
Novak Djokovic;ATP Masters 1000 Miami;Round of 64;Denis Istomin;54;W;60 61
Novak Djokovic;ATP Masters 1000 Miami;Round of 128;Bye;;;
Novak Djokovic;ATP Masters 1000 Indian Wells;Finals;Rafael Nadal;1;W;46 63 62
Novak Djokovic;ATP Masters 1000 Indian Wells;Semi-Finals;Roger Federer;2;W;63 36 62
Novak Djokovic;ATP Masters 1000 Indian Wells;Quarter-Finals;Richard Gasquet;21;W;62 64
Novak Djokovic;ATP Masters 1000 Indian Wells;Round of 16;Viktor Troicki;18;W;60 61
Novak Djokovic;ATP Masters 1000 Indian Wells;Round of 32;Ernests Gulbis;34;W;60 61
Novak Djokovic;ATP Masters 1000 Indian Wells;Round of 64;Andrey Golubev;39;W;60 64
Novak Djokovic;ATP Masters 1000 Indian Wells;Round of 128;Bye;;;
Novak Djokovic;Dubai;Finals;Roger Federer;2;W;63 63
Novak Djokovic;Dubai;Semi-Finals;Tomas Berdych;7;W;675 62 42 (RET)
Novak Djokovic;Dubai;Quarter-Finals;Florian Mayer;38;W;75 61
Novak Djokovic;Dubai;Round of 16;Feliciano Lopez;41;W;63 26 64
Novak Djokovic;Dubai;Round of 32;Michael Llodra;27;W;63 63
Novak Djokovic;Australian Open;Finals;Andy Murray;5;W;64 62 63
Novak Djokovic;Australian Open;Semi-Finals;Roger Federer;2;W;763 75 64
Novak Djokovic;Australian Open;Quarter-Finals;Tomas Berdych;6;W;61 765 61
Novak Djokovic;Australian Open;Round of 16;Nicolas Almagro;14;W;63 64 60
Novak Djokovic;Australian Open;Round of 32;Viktor Troicki;27;W;62 (RET)
Novak Djokovic;Australian Open;Round of 64;Ivan Dodig;81;W;75 678 60 62
Novak Djokovic;Australian Open;Round of 128;Marcel Granollers;42;W;61 63 61
Novak Djokovic;SRB vs. FRA DC Final;Round Robin;Gael Monfils;12;W;62 62 64
Novak Djokovic;SRB vs. FRA DC Final;Round Robin;Gilles Simon;42;W;63 61 75
Novak Djokovic;ATP Finals;Semi-Finals;Roger Federer;2;L;16 46
Novak Djokovic;ATP Finals;Round Robin;Andy Roddick;8;W;62 63
Novak Djokovic;ATP Finals;Round Robin;Rafael Nadal;1;L;57 26
Novak Djokovic;ATP Finals;Round Robin;Tomas Berdych;6;W;63 63
Novak Djokovic;ATP Masters 1000 Paris;Round of 16;Michael Llodra;34;L;676 26
Novak Djokovic;ATP Masters 1000 Paris;Round of 32;Juan Monaco;24;W;64 63
Novak Djokovic;ATP Masters 1000 Paris;Round of 64;Bye;;;
Novak Djokovic;Basel;Finals;Roger Federer;2;L;46 63 16
Novak Djokovic;Basel;Semi-Finals;Viktor Troicki;32;W;764 64
Novak Djokovic;Basel;Quarter-Finals;Robin Haase;66;W;62 63
Novak Djokovic;Basel;Round of 16;Jarkko Nieminen;41;W;64 766
Novak Djokovic;Basel;Round of 32;Ernests Gulbis;26;W;64 62
Novak Djokovic;ATP Masters 1000 Shanghai;Semi-Finals;Roger Federer;3;L;57 46
Novak Djokovic;ATP Masters 1000 Shanghai;Quarter-Finals;Guillermo Garcia-Lopez;35;W;62 63
Novak Djokovic;ATP Masters 1000 Shanghai;Round of 16;Richard Gasquet;31;W;61 61
Novak Djokovic;ATP Masters 1000 Shanghai;Round of 32;Ivan Ljubicic;17;W;63 63
Novak Djokovic;ATP Masters 1000 Shanghai;Round of 64;Bye;;;
Novak Djokovic;Beijing;Finals;David Ferrer;11;W;62 64
Novak Djokovic;Beijing;Semi-Finals;John Isner;22;W;761 62
Novak Djokovic;Beijing;Quarter-Finals;Gilles Simon;43;W;63 62
Novak Djokovic;Beijing;Round of 16;Mardy Fish;19;W;(W/O)
Novak Djokovic;Beijing;Round of 32;Mao-Xin Gong;356;W;61 63
Novak Djokovic;SRB vs. CZE WG SF;Round Robin;Tomas Berdych;7;W;46 63 62 64
Novak Djokovic;US Open;Finals;Rafael Nadal;1;L;46 75 46 26
Novak Djokovic;US Open;Semi-Finals;Roger Federer;2;W;57 61 57 62 75
Novak Djokovic;US Open;Quarter-Finals;Gael Monfils;19;W;762 61 62
Novak Djokovic;US Open;Round of 16;Mardy Fish;21;W;63 64 61
Novak Djokovic;US Open;Round of 32;James Blake;108;W;61 764 63
Novak Djokovic;US Open;Round of 64;Philipp Petzschner;52;W;75 63 766
Novak Djokovic;US Open;Round of 128;Viktor Troicki;47;W;63 36 26 75 63
Novak Djokovic;ATP Masters 1000 Cincinnati;Quarter-Finals;Andy Roddick;13;L;46 57
Novak Djokovic;ATP Masters 1000 Cincinnati;Round of 16;David Nalbandian;37;W;61 767
Novak Djokovic;ATP Masters 1000 Cincinnati;Round of 32;Viktor Troicki;47;W;63 75
Novak Djokovic;ATP Masters 1000 Cincinnati;Round of 64;Bye;;;
Novak Djokovic;ATP Masters 1000 Canada;Semi-Finals;Roger Federer;3;L;16 63 57
Novak Djokovic;ATP Masters 1000 Canada;Quarter-Finals;Jeremy Chardy;72;W;62 63
Novak Djokovic;ATP Masters 1000 Canada;Round of 16;Victor Hanescu;54;W;63 64
Novak Djokovic;ATP Masters 1000 Canada;Round of 32;Julien Benneteau;33;W;75 75
Novak Djokovic;ATP Masters 1000 Canada;Round of 64;Bye;;;
Novak Djokovic;CRO vs. SRB WG QF;Round Robin;Marin Cilic;13;W;63 63 62
Novak Djokovic;CRO vs. SRB WG QF;Round Robin;Ivan Ljubicic;16;W;763 64 61
Novak Djokovic;Wimbledon;Semi-Finals;Tomas Berdych;13;L;36 679 36
Novak Djokovic;Wimbledon;Quarter-Finals;Yen-Hsun Lu;82;W;63 62 62
Novak Djokovic;Wimbledon;Round of 16;Lleyton Hewitt;26;W;75 64 36 64
Novak Djokovic;Wimbledon;Round of 32;Albert Montanes;31;W;61 64 64
Novak Djokovic;Wimbledon;Round of 64;Taylor Dent;97;W;765 61 64
Novak Djokovic;Wimbledon;Round of 128;Olivier Rochus;68;W;46 62 36 64 62
Novak Djokovic;London / Queen's Club;Round of 16;Xavier Malisse;74;L;36 64 26
Novak Djokovic;London / Queen's Club;Round of 32;Paolo Lorenzi;96;W;63 63
Novak Djokovic;London / Queen's Club;Round of 64;Bye;;;
Novak Djokovic;Roland Garros;Quarter-Finals;Jurgen Melzer;27;L;63 62 26 673 46
Novak Djokovic;Roland Garros;Round of 16;Robby Ginepri;98;W;64 26 61 62
Novak Djokovic;Roland Garros;Round of 32;Victor Hanescu;37;W;63 36 63 62
Novak Djokovic;Roland Garros;Round of 64;Kei Nishikori;246;W;61 64 64
Novak Djokovic;Roland Garros;Round of 128;Evgeny Korolev;73;W;61 36 61 63
Novak Djokovic;Belgrade;Quarter-Finals;Filip Krajinovic;319;L;46 (RET)
Novak Djokovic;Belgrade;Round of 16;Fabio Fognini;80;W;64 64
Novak Djokovic;Belgrade;Round of 32;Bye;;;
Novak Djokovic;ATP Masters 1000 Rome;Quarter-Finals;Fernando Verdasco;9;L;674 63 46
Novak Djokovic;ATP Masters 1000 Rome;Round of 16;Thomaz Bellucci;28;W;64 64
Novak Djokovic;ATP Masters 1000 Rome;Round of 32;Jeremy Chardy;46;W;61 61
Novak Djokovic;ATP Masters 1000 Rome;Round of 64;Bye;;;
Novak Djokovic;ATP Masters 1000 Monte Carlo;Semi-Finals;Fernando Verdasco;12;L;26 26
Novak Djokovic;ATP Masters 1000 Monte Carlo;Quarter-Finals;David Nalbandian;151;W;62 63
Novak Djokovic;ATP Masters 1000 Monte Carlo;Round of 16;Stan Wawrinka;20;W;64 64
Novak Djokovic;ATP Masters 1000 Monte Carlo;Round of 32;Florent Serra;67;W;62 63
Novak Djokovic;ATP Masters 1000 Monte Carlo;Round of 64;Bye;;;
Novak Djokovic;ATP Masters 1000 Miami;Round of 64;Olivier Rochus;59;L;26 767 46
Novak Djokovic;ATP Masters 1000 Miami;Round of 128;Bye;;;
Novak Djokovic;ATP Masters 1000 Indian Wells;Round of 16;Ivan Ljubicic;26;L;57 36
Novak Djokovic;ATP Masters 1000 Indian Wells;Round of 32;Philipp Kohlschreiber;31;W;63 26 763
Novak Djokovic;ATP Masters 1000 Indian Wells;Round of 64;Mardy Fish;106;W;61 06 62
Novak Djokovic;ATP Masters 1000 Indian Wells;Round of 128;Bye;;;
Novak Djokovic;SRB vs. USA WG 1st RD;Round Robin;John Isner;20;W;75 36 63 676 64
Novak Djokovic;SRB vs. USA WG 1st RD;Round Robin;Sam Querrey;22;W;62 764 26 63
Novak Djokovic;Dubai;Finals;Mikhail Youzhny;15;W;75 57 63
Novak Djokovic;Dubai;Semi-Finals;Marcos Baghdatis;37;W;672 63 64
Novak Djokovic;Dubai;Quarter-Finals;Ivan Ljubicic;26;W;26 64 60
Novak Djokovic;Dubai;Round of 16;Viktor Troicki;35;W;36 64 62
Novak Djokovic;Dubai;Round of 32;Guillermo Garcia-Lopez;47;W;64 64
Novak Djokovic;Rotterdam;Semi-Finals;Mikhail Youzhny;20;L;675 676
Novak Djokovic;Rotterdam;Quarter-Finals;Florian Mayer;63;W;(W/O)
Novak Djokovic;Rotterdam;Round of 16;Marco Chiudinelli;54;W;64 62
Novak Djokovic;Rotterdam;Round of 32;Sergiy Stakhovsky;69;W;62 41 (RET)
Novak Djokovic;Australian Open;Quarter-Finals;Jo-Wilfried Tsonga;10;L;678 765 61 36 16
Novak Djokovic;Australian Open;Round of 16;Lukasz Kubot;86;W;61 62 75
Novak Djokovic;Australian Open;Round of 32;Denis Istomin;103;W;61 61 62
Novak Djokovic;Australian Open;Round of 64;Marco Chiudinelli;58;W;36 61 61 63
Novak Djokovic;Australian Open;Round of 128;Daniel Gimeno-Traver;74;W;75 63 62
Novak Djokovic;ATP Finals;Round Robin;Rafael Nadal;2;W;765 63
Novak Djokovic;ATP Finals;Round Robin;Robin Soderling;9;L;675 16
Novak Djokovic;ATP Finals;Round Robin;Nikolay Davydenko;7;W;36 64 75
Novak Djokovic;ATP Masters 1000 Paris;Finals;Gael Monfils;16;W;62 57 763
Novak Djokovic;ATP Masters 1000 Paris;Semi-Finals;Rafael Nadal;2;W;62 63
Novak Djokovic;ATP Masters 1000 Paris;Quarter-Finals;Robin Soderling;10;W;64 16 63
Novak Djokovic;ATP Masters 1000 Paris;Round of 16;Arnaud Clement;93;W;62 62
Novak Djokovic;ATP Masters 1000 Paris;Round of 32;Juan Monaco;30;W;63 75
Novak Djokovic;ATP Masters 1000 Paris;Round of 64;Bye;;;
Novak Djokovic;Basel;Finals;Roger Federer;1;W;64 46 62
Novak Djokovic;Basel;Semi-Finals;Radek Stepanek;14;W;674 75 62
Novak Djokovic;Basel;Quarter-Finals;Stan Wawrinka;21;W;36 765 62
Novak Djokovic;Basel;Round of 16;Jan Hernych;59;W;60 60
Novak Djokovic;Basel;Round of 32;Andreas Beck;33;W;63 75
Novak Djokovic;ATP Masters 1000 Shanghai;Semi-Finals;Nikolay Davydenko;8;L;64 46 671
Novak Djokovic;ATP Masters 1000 Shanghai;Quarter-Finals;Gilles Simon;10;W;63 26 62
Novak Djokovic;ATP Masters 1000 Shanghai;Round of 16;Rainer Schuettler;99;W;64 62
Novak Djokovic;ATP Masters 1000 Shanghai;Round of 32;Fabio Fognini;66;W;63 61
Novak Djokovic;ATP Masters 1000 Shanghai;Round of 64;Bye;;;
Novak Djokovic;Beijing;Finals;Marin Cilic;15;W;62 764
Novak Djokovic;Beijing;Semi-Finals;Robin Soderling;11;W;63 63
Novak Djokovic;Beijing;Quarter-Finals;Fernando Verdasco;9;W;63 16 61
Novak Djokovic;Beijing;Round of 16;Viktor Troicki;28;W;63 60
Novak Djokovic;Beijing;Round of 32;Victor Hanescu;27;W;63 75
Novak Djokovic;US Open;Semi-Finals;Roger Federer;1;L;673 57 57
Novak Djokovic;US Open;Quarter-Finals;Fernando Verdasco;10;W;762 16 75 62
Novak Djokovic;US Open;Round of 16;Radek Stepanek;16;W;61 63 63
Novak Djokovic;US Open;Round of 32;Jesse Witten;276;W;672 63 762 64
Novak Djokovic;US Open;Round of 64;Carsten Ball;155;W;63 64 64
Novak Djokovic;US Open;Round of 128;Ivan Ljubicic;51;W;63 61 63
Novak Djokovic;ATP Masters 1000 Cincinnati;Finals;Roger Federer;1;L;16 57
Novak Djokovic;ATP Masters 1000 Cincinnati;Semi-Finals;Rafael Nadal;3;W;61 64
Novak Djokovic;ATP Masters 1000 Cincinnati;Quarter-Finals;Gilles Simon;9;W;64 75
Novak Djokovic;ATP Masters 1000 Cincinnati;Round of 16;Jeremy Chardy;35;W;75 63
Novak Djokovic;ATP Masters 1000 Cincinnati;Round of 32;Ivan Ljubicic;54;W;765 64
Novak Djokovic;ATP Masters 1000 Cincinnati;Round of 64;Bye;;;
Novak Djokovic;ATP Masters 1000 Canada;Quarter-Finals;Andy Roddick;5;L;46 674
Novak Djokovic;ATP Masters 1000 Canada;Round of 16;Mikhail Youzhny;65;W;63 64
Novak Djokovic;ATP Masters 1000 Canada;Round of 32;Peter Polansky;225;W;64 766
Novak Djokovic;ATP Masters 1000 Canada;Round of 64;Bye;;;
Novak Djokovic;Wimbledon;Quarter-Finals;Tommy Haas;34;L;57 676 64 36
Novak Djokovic;Wimbledon;Round of 16;Dudi Sela;46;W;62 64 61
Novak Djokovic;Wimbledon;Round of 32;Mardy Fish;25;W;64 64 64
Novak Djokovic;Wimbledon;Round of 64;Simon Greul;106;W;75 61 64
Novak Djokovic;Wimbledon;Round of 128;Julien Benneteau;81;W;678 761 62 64
Novak Djokovic;Halle;Finals;Tommy Haas;41;L;36 764 16
Novak Djokovic;Halle;Semi-Finals;Olivier Rochus;136;W;767 64
Novak Djokovic;Halle;Quarter-Finals;Jurgen Melzer;28;W;61 64
Novak Djokovic;Halle;Round of 16;Florent Serra;56;W;57 75 61
Novak Djokovic;Halle;Round of 32;Simone Bolelli;66;W;75 62
Novak Djokovic;Roland Garros;Round of 32;Philipp Kohlschreiber;31;L;46 46 46
Novak Djokovic;Roland Garros;Round of 64;Sergiy Stakhovsky;110;W;63 64 61
Novak Djokovic;Roland Garros;Round of 128;Nicolas Lapentti;102;W;63 31 (RET)
Novak Djokovic;ATP Masters 1000 Madrid;Semi-Finals;Rafael Nadal;1;L;63 675 679
Novak Djokovic;ATP Masters 1000 Madrid;Quarter-Finals;Ivan Ljubicic;54;W;64 64
Novak Djokovic;ATP Masters 1000 Madrid;Round of 16;Andreas Seppi;36;W;64 64
Novak Djokovic;ATP Masters 1000 Madrid;Round of 32;Oscar Hernandez;65;W;63 63
Novak Djokovic;ATP Masters 1000 Madrid;Round of 64;Bye;;;
Novak Djokovic;Belgrade;Finals;Lukasz Kubot;179;W;63 76
Novak Djokovic;Belgrade;Semi-Finals;Andreas Seppi;36;W;46 61 62
Novak Djokovic;Belgrade;Quarter-Finals;Viktor Troicki;38;W;63 62
Novak Djokovic;Belgrade;Round of 16;Janko Tipsarevic;63;W;62 46 60
Novak Djokovic;Belgrade;Round of 32;Bye;;;
Novak Djokovic;ATP Masters 1000 Rome;Finals;Rafael Nadal;1;L;672 26
Novak Djokovic;ATP Masters 1000 Rome;Semi-Finals;Roger Federer;2;W;46 63 63
Novak Djokovic;ATP Masters 1000 Rome;Quarter-Finals;Juan Martin del Potro;5;W;63 64
Novak Djokovic;ATP Masters 1000 Rome;Round of 16;Tommy Robredo;17;W;61 61
Novak Djokovic;ATP Masters 1000 Rome;Round of 32;Albert Montanes;33;W;765 60
Novak Djokovic;ATP Masters 1000 Rome;Round of 64;Bye;;;
Novak Djokovic;ATP Masters 1000 Monte Carlo;Finals;Rafael Nadal;1;L;36 62 16
Novak Djokovic;ATP Masters 1000 Monte Carlo;Semi-Finals;Stan Wawrinka;16;W;46 61 63
Novak Djokovic;ATP Masters 1000 Monte Carlo;Quarter-Finals;Fernando Verdasco;8;W;62 46 63
Novak Djokovic;ATP Masters 1000 Monte Carlo;Round of 16;Albert Montanes;36;W;61 674 60
Novak Djokovic;ATP Masters 1000 Monte Carlo;Round of 32;Oscar Hernandez;65;W;61 62
Novak Djokovic;ATP Masters 1000 Monte Carlo;Round of 64;Bye;;;
Novak Djokovic;ATP Masters 1000 Miami;Finals;Andy Murray;4;L;26 57
Novak Djokovic;ATP Masters 1000 Miami;Semi-Finals;Roger Federer;2;W;36 62 63
Novak Djokovic;ATP Masters 1000 Miami;Quarter-Finals;Jo-Wilfried Tsonga;11;W;63 64
Novak Djokovic;ATP Masters 1000 Miami;Round of 16;Tomas Berdych;22;W;63 62
Novak Djokovic;ATP Masters 1000 Miami;Round of 32;Paul-Henri Mathieu;33;W;64 61
Novak Djokovic;ATP Masters 1000 Miami;Round of 64;Frank Dancevic;117;W;63 62
Novak Djokovic;ATP Masters 1000 Miami;Round of 128;Bye;;;
Novak Djokovic;ATP Masters 1000 Indian Wells;Quarter-Finals;Andy Roddick;7;L;36 26
Novak Djokovic;ATP Masters 1000 Indian Wells;Round of 16;Stan Wawrinka;16;W;767 766
Novak Djokovic;ATP Masters 1000 Indian Wells;Round of 32;Tommy Haas;64;W;62 761
Novak Djokovic;ATP Masters 1000 Indian Wells;Round of 64;Martin Vassallo Arguello;54;W;75 64
Novak Djokovic;ATP Masters 1000 Indian Wells;Round of 128;Bye;;;
Novak Djokovic;ESP vs. SRB WG 1st RD;Round Robin;Rafael Nadal;1;L;46 46 16
Novak Djokovic;ESP vs. SRB WG 1st RD;Round Robin;David Ferrer;12;L;36 36 674
Novak Djokovic;Dubai;Finals;David Ferrer;14;W;75 63
Novak Djokovic;Dubai;Semi-Finals;Gilles Simon;8;W;36 75 75
Novak Djokovic;Dubai;Quarter-Finals;Marin Cilic;19;W;63 64
Novak Djokovic;Dubai;Round of 16;Jan Hernych;66;W;63 36 64
Novak Djokovic;Dubai;Round of 32;Flavio Cipolla;125;W;63 62
Novak Djokovic;Marseille;Semi-Finals;Jo-Wilfried Tsonga;12;L;46 671
Novak Djokovic;Marseille;Quarter-Finals;Mischa Zverev;76;W;63 63
Novak Djokovic;Marseille;Round of 16;Jan Hernych;68;W;75 64
Novak Djokovic;Marseille;Round of 32;Jeremy Chardy;55;W;764 64
Novak Djokovic;Australian Open;Quarter-Finals;Andy Roddick;9;L;763 46 26 12 (RET)
Novak Djokovic;Australian Open;Round of 16;Marcos Baghdatis;97;W;61 761 675 62
Novak Djokovic;Australian Open;Round of 32;Amer Delic;127;W;62 46 63 764
Novak Djokovic;Australian Open;Round of 64;Jeremy Chardy;68;W;75 61 63
Novak Djokovic;Australian Open;Round of 128;Andrea Stoppini;220;W;62 63 75
Novak Djokovic;Sydney;Semi-Finals;Jarkko Nieminen;40;L;46 673
Novak Djokovic;Sydney;Quarter-Finals;Mario Ancic;35;W;63 64
Novak Djokovic;Sydney;Round of 16;Paul-Henri Mathieu;29;W;61 62
Novak Djokovic;Sydney;Round of 32;Bye;;;
Novak Djokovic;Brisbane;Round of 32;Ernests Gulbis;53;L;46 46
Novak Djokovic;Tennis Masters Cup;Finals;Nikolay Davydenko;5;W;61 75
Novak Djokovic;Tennis Masters Cup;Semi-Finals;Gilles Simon;9;W;46 63 75
Novak Djokovic;Tennis Masters Cup;Round Robin;Jo-Wilfried Tsonga;7;L;61 57 16
Novak Djokovic;Tennis Masters Cup;Round Robin;Nikolay Davydenko;5;W;763 06 75
Novak Djokovic;Tennis Masters Cup;Round Robin;Juan Martin del Potro;8;W;75 63
Novak Djokovic;ATP Masters 1000 Paris;Round of 16;Jo-Wilfried Tsonga;14;L;46 61 36
Novak Djokovic;ATP Masters 1000 Paris;Round of 32;Dmitry Tursunov;26;W;62 43 (RET)
Novak Djokovic;ATP Masters 1000 Paris;Round of 64;Bye;;;
Novak Djokovic;ATP Masters 1000 Madrid;Round of 16;Ivo Karlovic;21;L;674 675
Novak Djokovic;ATP Masters 1000 Madrid;Round of 32;Victor Hanescu;73;W;678 766 31 (RET)
Novak Djokovic;ATP Masters 1000 Madrid;Round of 64;Bye;;;
Novak Djokovic;Bangkok;Finals;Jo-Wilfried Tsonga;20;L;674 46
Novak Djokovic;Bangkok;Semi-Finals;Tomas Berdych;27;W;75 61
